"feature" "activity" "subjectID" "value"
"tBodyAccJerk-mean()-X" "WALKING." "7" 0.0773188580032787
"tBodyAccJerk-mean()-Y" "WALKING." "7" 0.0130098548360656
"tBodyAccJerk-mean()-Z" "WALKING." "7" 0.0243753334442623
"tBodyAccJerk-std()-X" "WALKING." "7" -0.355492635409836
"tBodyAccJerk-std()-Y" "WALKING." "7" -0.0935385034
"tBodyAccJerk-std()-Z" "WALKING." "7" -0.534303311639344
"tBodyGyro-mean()-X" "WALKING." "7" -0.00922265519180328
"tBodyGyro-mean()-Y" "WALKING." "7" -0.0839773343770492
"tBodyGyro-mean()-Z" "WALKING." "7" 0.0757132656704918
"tBodyGyro-std()-X" "WALKING." "7" -0.47981351295082
"tBodyGyro-std()-Y" "WALKING." "7" -0.454932903934426
"tBodyGyro-std()-Z" "WALKING." "7" -0.386044435409836
"tBodyGyroJerk-mean()-X" "WALKING." "7" -0.109959237927869
"tBodyGyroJerk-mean()-Y" "WALKING." "7" -0.0379251328622951
"tBodyGyroJerk-mean()-Z" "WALKING." "7" -0.0513807166754098
"tBodyGyroJerk-std()-X" "WALKING." "7" -0.431296148196721
"tBodyGyroJerk-std()-Y" "WALKING." "7" -0.560203489016393
"tBodyGyroJerk-std()-Z" "WALKING." "7" -0.524422887377049
"tBodyAccMag-mean()" "WALKING." "7" -0.151151487704918
"tBodyAccMag-std()" "WALKING." "7" -0.461837866885246
"tGravityAccMag-mean()" "WALKING." "7" -0.151151487704918
"tGravityAccMag-std()" "WALKING." "7" -0.461837866885246
"tBodyAccJerkMag-mean()" "WALKING." "7" -0.301093269180328
"tBodyAccJerkMag-std()" "WALKING." "7" -0.275672786229508
"tBodyGyroMag-mean()" "WALKING." "7" -0.335009836885246
"tBodyGyroMag-std()" "WALKING." "7" -0.522494763606557
"tBodyGyroJerkMag-mean()" "WALKING." "7" -0.517167440655738
"tBodyGyroJerkMag-std()" "WALKING." "7" -0.53970849147541
"fBodyAcc-mean()-X" "WALKING." "7" -0.360991674918033
"fBodyAcc-mean()-Y" "WALKING." "7" -0.0650267622126229
"fBodyAcc-mean()-Z" "WALKING." "7" -0.382832802295082
"fBodyAcc-std()-X" "WALKING." "7" -0.304806274098361
"fBodyAcc-std()-Y" "WALKING." "7" -0.0556137930852459
"fBodyAcc-std()-Z" "WALKING." "7" -0.262391594918033
"fBodyAccJerk-mean()-X" "WALKING." "7" -0.423446094590164
"fBodyAccJerk-mean()-Y" "WALKING." "7" -0.194232721737705
"fBodyAccJerk-mean()-Z" "WALKING." "7" -0.523427055737705
"fBodyAccJerk-std()-X" "WALKING." "7" -0.343866129016393
"fBodyAccJerk-std()-Y" "WALKING." "7" -0.0470379377672131
"fBodyAccJerk-std()-Z" "WALKING." "7" -0.543872996229508
"fBodyGyro-mean()-X" "WALKING." "7" -0.40771670852459
"fBodyGyro-mean()-Y" "WALKING." "7" -0.490166286557377
"fBodyGyro-mean()-Z" "WALKING." "7" -0.398809217540984
"fBodyGyro-std()-X" "WALKING." "7" -0.504849290819672
"fBodyGyro-std()-Y" "WALKING." "7" -0.439238787704918
"fBodyGyro-std()-Z" "WALKING." "7" -0.438768699508197
"fBodyAccMag-mean()" "WALKING." "7" -0.429380043442623
"fBodyAccMag-std()" "WALKING." "7" -0.565162507704918
"fBodyBodyAccJerkMag-mean()" "WALKING." "7" -0.335938891803279
"fBodyBodyAccJerkMag-std()" "WALKING." "7" -0.211231860180328
"fBodyBodyGyroMag-mean()" "WALKING." "7" -0.518618058688525
"fBodyBodyGyroMag-std()" "WALKING." "7" -0.615320077704918
"fBodyBodyGyroJerkMag-mean()" "WALKING." "7" -0.582711859672131
"fBodyBodyGyroJerkMag-std()" "WALKING." "7" -0.520385479180328
"tBodyAcc-mean()-X" "WALKING_DOWNSTAIRS." "7" 0.29391828326087
"tBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS." "7" -0.0167359404347826
"tBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS." "7" -0.0892432745173913
"tBodyAcc-std()-X" "WALKING_DOWNSTAIRS." "7" 0.187719760269565
"tBodyAcc-std()-Y" "WALKING_DOWNSTAIRS." "7" -0.0607892037384783
"tBodyAcc-std()-Z" "WALKING_DOWNSTAIRS." "7" -0.231064156615217
"tGravityAcc-mean()-X" "WALKING_DOWNSTAIRS." "7" 0.928817578043478
"tGravityAcc-mean()-Y" "WALKING_DOWNSTAIRS." "7" -0.151077057652174
"tGravityAcc-mean()-Z" "WALKING_DOWNSTAIRS." "7" -0.160962985956522
"tGravityAcc-std()-X" "WALKING_DOWNSTAIRS." "7" -0.950026242173913
"tGravityAcc-std()-Y" "WALKING_DOWNSTAIRS." "7" -0.946576675652174
"tGravityAcc-std()-Z" "WALKING_DOWNSTAIRS." "7" -0.901097766521739
"tBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS." "7" 0.118250858006522
"tBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS." "7" -0.0113826178208696
"tBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS." "7" -0.00939838078195652
"tBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS." "7" -0.103436471413043
"tBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS." "7" -0.304063534173913
"tBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS." "7" -0.536331570652174
"tBodyGyro-mean()-X" "WALKING_DOWNSTAIRS." "7" 0.0677728390673913
"tBodyGyro-mean()-Y" "WALKING_DOWNSTAIRS." "7" -0.123517195928261
"tBodyGyro-mean()-Z" "WALKING_DOWNSTAIRS." "7" 0.0162878745776087
"tBodyGyro-std()-X" "WALKING_DOWNSTAIRS." "7" -0.370436868891304
"tBodyGyro-std()-Y" "WALKING_DOWNSTAIRS." "7" -0.459281989565217
"tBodyGyro-std()-Z" "WALKING_DOWNSTAIRS." "7" -0.468462984347826
"tBodyGyroJerk-mean()-X" "WALKING_DOWNSTAIRS." "7" -0.1077700285
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS." "7" -0.0381702367441304
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS." "7" -0.0582518846641304
"tBodyGyroJerk-std()-X" "WALKING_DOWNSTAIRS." "7" -0.526801825217391
"tBodyGyroJerk-std()-Y" "WALKING_DOWNSTAIRS." "7" -0.572144734130435
"tBodyGyroJerk-std()-Z" "WALKING_DOWNSTAIRS." "7" -0.542770646521739
"tBodyAccMag-mean()" "WALKING_DOWNSTAIRS." "7" 0.148951103536087
"tBodyAccMag-std()" "WALKING_DOWNSTAIRS." "7" 0.0914076757326087
"tGravityAccMag-mean()" "WALKING_DOWNSTAIRS." "7" 0.148951103536087
"tGravityAccMag-std()" "WALKING_DOWNSTAIRS." "7" 0.0914076757326087
"tBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS." "7" -0.221631694184783
"tBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS." "7" -0.206576683876087
"tBodyGyroMag-mean()" "WALKING_DOWNSTAIRS." "7" -0.232641763307609
"tBodyGyroMag-std()" "WALKING_DOWNSTAIRS." "7" -0.352687281086957
"tBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS." "7" -0.540325787826087
"tBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS." "7" -0.592319490869565
"fBodyAcc-mean()-X" "WALKING_DOWNSTAIRS." "7" -0.0226239171245652
"fBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS." "7" -0.130272514565217
"fBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS." "7" -0.3180818605
"fBodyAcc-std()-X" "WALKING_DOWNSTAIRS." "7" 0.258941676302174
"fBodyAcc-std()-Y" "WALKING_DOWNSTAIRS." "7" -0.0860527358695652
"fBodyAcc-std()-Z" "WALKING_DOWNSTAIRS." "7" -0.245413541641304
"fBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS." "7" -0.215092049054348
"fBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS." "7" -0.351268404347826
"fBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS." "7" -0.498668458043478
"fBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS." "7" -0.0718767032673913
"fBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS." "7" -0.298931144913043
"fBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS." "7" -0.573043711086957
"fBodyGyro-mean()-X" "WALKING_DOWNSTAIRS." "7" -0.316412962967391
"fBodyGyro-mean()-Y" "WALKING_DOWNSTAIRS." "7" -0.451126869347826
"fBodyGyro-mean()-Z" "WALKING_DOWNSTAIRS." "7" -0.403380386086957
"fBodyGyro-std()-X" "WALKING_DOWNSTAIRS." "7" -0.393194731747826
"fBodyGyro-std()-Y" "WALKING_DOWNSTAIRS." "7" -0.469390428043478
"fBodyGyro-std()-Z" "WALKING_DOWNSTAIRS." "7" -0.540949520217391
"fBodyAccMag-mean()" "WALKING_DOWNSTAIRS." "7" 0.0580680522108696
"fBodyAccMag-std()" "WALKING_DOWNSTAIRS." "7" -0.0618876767130435
"fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS." "7" -0.188680399771739
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS." "7" -0.236538515947826
"fBodyBodyGyroMag-mean()" "WALKING_DOWNSTAIRS." "7" -0.40943875826087
"fBodyBodyGyroMag-std()" "WALKING_DOWNSTAIRS." "7" -0.428868687826087
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS." "7" -0.57734888
"fBodyBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS." "7" -0.643399203913044
"tBodyAcc-mean()-X" "WALKING_UPSTAIRS." "7" 0.252604768583333
"tBodyAcc-mean()-Y" "WALKING_UPSTAIRS." "7" -0.0228645614308333
"tBodyAcc-mean()-Z" "WALKING_UPSTAIRS." "7" -0.121290442104167
"tBodyAcc-std()-X" "WALKING_UPSTAIRS." "7" -0.062952754100625
"tBodyAcc-std()-Y" "WALKING_UPSTAIRS." "7" -0.0131721014395833
"tBodyAcc-std()-Z" "WALKING_UPSTAIRS." "7" -0.230220954239583
"tGravityAcc-mean()-X" "WALKING_UPSTAIRS." "7" 0.853530565833333
"tGravityAcc-mean()-Y" "WALKING_UPSTAIRS." "7" -0.284153753333333
"tGravityAcc-mean()-Z" "WALKING_UPSTAIRS." "7" -0.298171464166667
"tGravityAcc-std()-X" "WALKING_UPSTAIRS." "7" -0.949460372291667
"tGravityAcc-std()-Y" "WALKING_UPSTAIRS." "7" -0.91597346625
"tGravityAcc-std()-Z" "WALKING_UPSTAIRS." "7" -0.930159843541667
"tBodyAccJerk-mean()-X" "WALKING_UPSTAIRS." "7" 0.07680441704375
"tBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS." "7" 0.03083565139375
"tBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS." "7" 0.00759533846458334
"tBodyAccJerk-std()-X" "WALKING_UPSTAIRS." "7" -0.292665827083333
"tBodyAccJerk-std()-Y" "WALKING_UPSTAIRS." "7" -0.349791873229167
"tBodyAccJerk-std()-Z" "WALKING_UPSTAIRS." "7" -0.657430836041667
"tBodyGyro-mean()-X" "WALKING_UPSTAIRS." "7" -0.0304250571395833
"tBodyGyro-mean()-Y" "WALKING_UPSTAIRS." "7" -0.0548455941370417
"tBodyGyro-mean()-Z" "WALKING_UPSTAIRS." "7" 0.0560931358145833
"tBodyGyro-std()-X" "WALKING_UPSTAIRS." "7" -0.496562732729167
"tBodyGyro-std()-Y" "WALKING_UPSTAIRS." "7" -0.493044125208333
"tBodyGyro-std()-Z" "WALKING_UPSTAIRS." "7" -0.234402350714583
"tBodyGyroJerk-mean()-X" "WALKING_UPSTAIRS." "7" -0.142655397660417
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS." "7" -0.0414496328508333
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS." "7" -0.0223482086545833
"tBodyGyroJerk-std()-X" "WALKING_UPSTAIRS." "7" -0.606044344375
"tBodyGyroJerk-std()-Y" "WALKING_UPSTAIRS." "7" -0.676722847708333
"tBodyGyroJerk-std()-Z" "WALKING_UPSTAIRS." "7" -0.610586202291667
"tBodyAccMag-mean()" "WALKING_UPSTAIRS." "7" -0.0128062276916667
"tBodyAccMag-std()" "WALKING_UPSTAIRS." "7" -0.1028777303875
"tGravityAccMag-mean()" "WALKING_UPSTAIRS." "7" -0.0128062276916667
"tGravityAccMag-std()" "WALKING_UPSTAIRS." "7" -0.1028777303875
"tBodyAccJerkMag-mean()" "WALKING_UPSTAIRS." "7" -0.357233897916667
"tBodyAccJerkMag-std()" "WALKING_UPSTAIRS." "7" -0.390912450416667
"tBodyGyroMag-mean()" "WALKING_UPSTAIRS." "7" -0.235191249091667
"tBodyGyroMag-std()" "WALKING_UPSTAIRS." "7" -0.440837260125
"tBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS." "7" -0.637367490625
"tBodyGyroJerkMag-std()" "WALKING_UPSTAIRS." "7" -0.68231162875
"fBodyAcc-mean()-X" "WALKING_UPSTAIRS." "7" -0.1397522212625
"fBodyAcc-mean()-Y" "WALKING_UPSTAIRS." "7" -0.1175197356
"fBodyAcc-mean()-Z" "WALKING_UPSTAIRS." "7" -0.3999234945625
"fBodyAcc-std()-X" "WALKING_UPSTAIRS." "7" -0.0355381172854167
"fBodyAcc-std()-Y" "WALKING_UPSTAIRS." "7" -0.0252781736083333
"fBodyAcc-std()-Z" "WALKING_UPSTAIRS." "7" -0.2048157105
"fBodyAccJerk-mean()-X" "WALKING_UPSTAIRS." "7" -0.360272225833333
"fBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS." "7" -0.37705192875
"fBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS." "7" -0.633017707916667
"fBodyAccJerk-std()-X" "WALKING_UPSTAIRS." "7" -0.287219038291667
"fBodyAccJerk-std()-Y" "WALKING_UPSTAIRS." "7" -0.365114263583333
"fBodyAccJerk-std()-Z" "WALKING_UPSTAIRS." "7" -0.680325770833333
"fBodyGyro-mean()-X" "WALKING_UPSTAIRS." "7" -0.416223018291667
"fBodyGyro-mean()-Y" "WALKING_UPSTAIRS." "7" -0.521435415208333
"fBodyGyro-mean()-Z" "WALKING_UPSTAIRS." "7" -0.324273713333333
"fBodyGyro-std()-X" "WALKING_UPSTAIRS." "7" -0.5244683916875
"fBodyGyro-std()-Y" "WALKING_UPSTAIRS." "7" -0.481154119791667
"fBodyGyro-std()-Z" "WALKING_UPSTAIRS." "7" -0.2778914704375
"fBodyAccMag-mean()" "WALKING_UPSTAIRS." "7" -0.150305643291667
"fBodyAccMag-std()" "WALKING_UPSTAIRS." "7" -0.217393170604167
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS." "7" -0.360299853125
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS." "7" -0.437383107916667
"fBodyBodyGyroMag-mean()" "WALKING_UPSTAIRS." "7" -0.504066956875
"fBodyBodyGyroMag-std()" "WALKING_UPSTAIRS." "7" -0.496444579791667
"fBodyBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS." "7" -0.669008763541667
"fBodyBodyGyroJerkMag-std()" "WALKING_UPSTAIRS." "7" -0.7241557425
"tBodyAcc-mean()-X" "LAYING." "8" 0.274691576923077
"tBodyAcc-mean()-Y" "LAYING." "8" -0.0173937684615385
"tBodyAcc-mean()-Z" "LAYING." "8" -0.107698927907692
"tBodyAcc-std()-X" "LAYING." "8" -0.984527649230769
"tBodyAcc-std()-Y" "LAYING." "8" -0.986160920923077
"tBodyAcc-std()-Z" "LAYING." "8" -0.987658662307692
"tGravityAcc-mean()-X" "LAYING." "8" -0.220600509076923
"tGravityAcc-mean()-Y" "LAYING." "8" 0.719755403692308
"tGravityAcc-mean()-Z" "LAYING." "8" 0.605495317692308
"tGravityAcc-std()-X" "LAYING." "8" -0.982715987538462
"tGravityAcc-std()-Y" "LAYING." "8" -0.994093522615385
"tGravityAcc-std()-Z" "LAYING." "8" -0.990957249538462
"tBodyAccJerk-mean()-X" "LAYING." "8" 0.0749985010769231
"tBodyAccJerk-mean()-Y" "LAYING." "8" 0.0117018961415385
"tBodyAccJerk-mean()-Z" "LAYING." "8" -0.00121344813430769
"tBodyAccJerk-std()-X" "LAYING." "8" -0.985921071076923
"tBodyAccJerk-std()-Y" "LAYING." "8" -0.985554339384615
"tBodyAccJerk-std()-Z" "LAYING." "8" -0.990660246153846
"tBodyGyro-mean()-X" "LAYING." "8" -0.02517618068
"tBodyGyro-mean()-Y" "LAYING." "8" -0.0837587308153846
"tBodyGyro-mean()-Z" "LAYING." "8" 0.0937781948153846
"tBodyGyro-std()-X" "LAYING." "8" -0.992872598
"tBodyGyro-std()-Y" "LAYING." "8" -0.984202872923077
"tBodyGyro-std()-Z" "LAYING." "8" -0.985108386307692
"tBodyGyroJerk-mean()-X" "LAYING." "8" -0.0997154236307692
"tBodyGyroJerk-mean()-Y" "LAYING." "8" -0.0393440191846154
"tBodyGyroJerk-mean()-Z" "LAYING." "8" -0.0593135986615385
"tBodyGyroJerk-std()-X" "LAYING." "8" -0.996104441384615
"tBodyGyroJerk-std()-Y" "LAYING." "8" -0.990547638769231
"tBodyGyroJerk-std()-Z" "LAYING." "8" -0.992548101846154
"tBodyAccMag-mean()" "LAYING." "8" -0.986456241538462
"tBodyAccMag-std()" "LAYING." "8" -0.986464542615385
"tGravityAccMag-mean()" "LAYING." "8" -0.986456241538462
"tGravityAccMag-std()" "LAYING." "8" -0.986464542615385
"tBodyAccJerkMag-mean()" "LAYING." "8" -0.98832154
"tBodyAccJerkMag-std()" "LAYING." "8" -0.989526277538462
"tBodyGyroMag-mean()" "LAYING." "8" -0.980740846769231
"tBodyGyroMag-std()" "LAYING." "8" -0.980560877846154
"tBodyGyroJerkMag-mean()" "LAYING." "8" -0.993095122615385
"tBodyGyroJerkMag-std()" "LAYING." "8" -0.992153054
"fBodyAcc-mean()-X" "LAYING." "8" -0.985179972153846
"fBodyAcc-mean()-Y" "LAYING." "8" -0.984909884615385
"fBodyAcc-mean()-Z" "LAYING." "8" -0.988606906307692
"fBodyAcc-std()-X" "LAYING." "8" -0.984321858307692
"fBodyAcc-std()-Y" "LAYING." "8" -0.986746450769231
"fBodyAcc-std()-Z" "LAYING." "8" -0.987224804307692
"fBodyAccJerk-mean()-X" "LAYING." "8" -0.986404709384615
"fBodyAccJerk-mean()-Y" "LAYING." "8" -0.985865325230769
"fBodyAccJerk-mean()-Z" "LAYING." "8" -0.989116865846154
"fBodyAccJerk-std()-X" "LAYING." "8" -0.986641245846154
"fBodyAccJerk-std()-Y" "LAYING." "8" -0.986210701230769
"fBodyAccJerk-std()-Z" "LAYING." "8" -0.990744752923077
"fBodyGyro-mean()-X" "LAYING." "8" -0.992436927692308
"fBodyGyro-mean()-Y" "LAYING." "8" -0.985611171384615
"fBodyGyro-mean()-Z" "LAYING." "8" -0.984999291538462
"fBodyGyro-std()-X" "LAYING." "8" -0.993019371692308
"fBodyGyro-std()-Y" "LAYING." "8" -0.983457774923077
"fBodyGyro-std()-Z" "LAYING." "8" -0.986483048153846
"fBodyAccMag-mean()" "LAYING." "8" -0.986788412
"fBodyAccMag-std()" "LAYING." "8" -0.987648484461539
"fBodyBodyAccJerkMag-mean()" "LAYING." "8" -0.988548418307692
"fBodyBodyAccJerkMag-std()" "LAYING." "8" -0.989710656769231
"fBodyBodyGyroMag-mean()" "LAYING." "8" -0.984329092153846
"fBodyBodyGyroMag-std()" "LAYING." "8" -0.981468841692308
"fBodyBodyGyroJerkMag-mean()" "LAYING." "8" -0.991901007538462
"fBodyBodyGyroJerkMag-std()" "LAYING." "8" -0.992737961692308
"tBodyAcc-mean()-X" "SITTING." "8" 0.27727001877193
"tBodyAcc-mean()-Y" "SITTING." "8" -0.0128691279736842
"tBodyAcc-mean()-Z" "SITTING." "8" -0.111904775824561
"tBodyAcc-std()-X" "SITTING." "8" -0.994347988596491
"tBodyAcc-std()-Y" "SITTING." "8" -0.974928131052632
"tBodyAcc-std()-Z" "SITTING." "8" -0.977572717017544
"tGravityAcc-mean()-X" "SITTING." "8" 0.909816469298246
"tGravityAcc-mean()-Y" "SITTING." "8" 0.12988647622807
"tGravityAcc-mean()-Z" "SITTING." "8" 0.161877417894737
"tGravityAcc-std()-X" "SITTING." "8" -0.994043771403509
"tGravityAcc-std()-Y" "SITTING." "8" -0.984035479473684
"tGravityAcc-std()-Z" "SITTING." "8" -0.978340183157895
"tBodyAccJerk-mean()-X" "SITTING." "8" 0.076622889
"tBodyAccJerk-mean()-Y" "SITTING." "8" 0.00694560289491228
"tBodyAccJerk-mean()-Z" "SITTING." "8" 0.00278757042058246
"tBodyAccJerk-std()-X" "SITTING." "8" -0.991624662105263
"tBodyAccJerk-std()-Y" "SITTING." "8" -0.984002717017544
"tBodyAccJerk-std()-Z" "SITTING." "8" -0.990153121754386
"tBodyGyro-mean()-X" "SITTING." "8" -0.0333057034385965
"tBodyGyro-mean()-Y" "SITTING." "8" -0.0685796341105263
"tBodyGyro-mean()-Z" "SITTING." "8" 0.0848140511754386
"tBodyGyro-std()-X" "SITTING." "8" -0.991956958947368
"tBodyGyro-std()-Y" "SITTING." "8" -0.986753343859649
"tBodyGyro-std()-Z" "SITTING." "8" -0.981525495438596
"tBodyGyroJerk-mean()-X" "SITTING." "8" -0.0954723233684211
"tBodyGyroJerk-mean()-Y" "SITTING." "8" -0.0397125591491228
"tBodyGyroJerk-mean()-Z" "SITTING." "8" -0.0523030404789474
"tBodyGyroJerk-std()-X" "SITTING." "8" -0.994170190701754
"tBodyGyroJerk-std()-Y" "SITTING." "8" -0.994224162105263
"tBodyGyroJerk-std()-Z" "SITTING." "8" -0.992814325087719
"tBodyAccMag-mean()" "SITTING." "8" -0.983674151754386
"tBodyAccMag-std()" "SITTING." "8" -0.981595285964912
"tGravityAccMag-mean()" "SITTING." "8" -0.983674151754386
"tGravityAccMag-std()" "SITTING." "8" -0.981595285964912
"tBodyAccJerkMag-mean()" "SITTING." "8" -0.989869574561404
"tBodyAccJerkMag-std()" "SITTING." "8" -0.991159350526316
"tBodyGyroMag-mean()" "SITTING." "8" -0.977634992105263
"tBodyGyroMag-std()" "SITTING." "8" -0.981372675614035
"tBodyGyroJerkMag-mean()" "SITTING." "8" -0.994873439824561
"tBodyGyroJerkMag-std()" "SITTING." "8" -0.994868913508772
"fBodyAcc-mean()-X" "SITTING." "8" -0.993144920175439
"fBodyAcc-mean()-Y" "SITTING." "8" -0.976538530350877
"fBodyAcc-mean()-Z" "SITTING." "8" -0.982996441403509
"fBodyAcc-std()-X" "SITTING." "8" -0.994906565789474
"fBodyAcc-std()-Y" "SITTING." "8" -0.974980068596491
"fBodyAcc-std()-Z" "SITTING." "8" -0.975722121403509
"fBodyAccJerk-mean()-X" "SITTING." "8" -0.991924709824561
"fBodyAccJerk-mean()-Y" "SITTING." "8" -0.983642391578947
"fBodyAccJerk-mean()-Z" "SITTING." "8" -0.988689671578947
"fBodyAccJerk-std()-X" "SITTING." "8" -0.992039060701754
"fBodyAccJerk-std()-Y" "SITTING." "8" -0.985694744385965
"fBodyAccJerk-std()-Z" "SITTING." "8" -0.990141676315789
"fBodyGyro-mean()-X" "SITTING." "8" -0.989961500350877
"fBodyGyro-mean()-Y" "SITTING." "8" -0.988702701403509
"fBodyGyro-mean()-Z" "SITTING." "8" -0.983027386491228
"fBodyGyro-std()-X" "SITTING." "8" -0.992575399473684
"fBodyGyro-std()-Y" "SITTING." "8" -0.985710087894737
"fBodyGyro-std()-Z" "SITTING." "8" -0.98279727631579
"fBodyAccMag-mean()" "SITTING." "8" -0.984781467192982
"fBodyAccMag-std()" "SITTING." "8" -0.982226151578947
"fBodyBodyAccJerkMag-mean()" "SITTING." "8" -0.990407075964912
"fBodyBodyAccJerkMag-std()" "SITTING." "8" -0.991044297894737
"fBodyBodyGyroMag-mean()" "SITTING." "8" -0.986535242105263
"fBodyBodyGyroMag-std()" "SITTING." "8" -0.981252632807018
"fBodyBodyGyroJerkMag-mean()" "SITTING." "8" -0.99480818754386
"fBodyBodyGyroJerkMag-std()" "SITTING." "8" -0.994967621754386
"tBodyAcc-mean()-X" "STANDING." "8" 0.278458805890411
"tBodyAcc-mean()-Y" "STANDING." "8" -0.0166353518150685
"tBodyAcc-mean()-Z" "STANDING." "8" -0.108453355945205
"tBodyAcc-std()-X" "STANDING." "8" -0.992019762739726
"tBodyAcc-std()-Y" "STANDING." "8" -0.95422343630137
"tBodyAcc-std()-Z" "STANDING." "8" -0.961873909178082
"tGravityAcc-mean()-X" "STANDING." "8" 0.947573239863014
"tGravityAcc-mean()-Y" "STANDING." "8" -0.204206320958904
"tGravityAcc-mean()-Z" "STANDING." "8" -0.0485767106575342
"tGravityAcc-std()-X" "STANDING." "8" -0.994270075205479
"tGravityAcc-std()-Y" "STANDING." "8" -0.981335941917808
"tGravityAcc-std()-Z" "STANDING." "8" -0.976044291369863
"tBodyAccJerk-mean()-X" "STANDING." "8" 0.0753539482328767
"tBodyAccJerk-mean()-Y" "STANDING." "8" 0.0104698718417123
"tBodyAccJerk-mean()-Z" "STANDING." "8" -0.00181640480191781
"tBodyAccJerk-std()-X" "STANDING." "8" -0.989436673835616
"tBodyAccJerk-std()-Y" "STANDING." "8" -0.975277836849315
"tBodyAccJerk-std()-Z" "STANDING." "8" -0.988455249452055
"tBodyGyro-mean()-X" "STANDING." "8" -0.0265873248835616
"tBodyGyro-mean()-Y" "STANDING." "8" -0.0732260127945206
"tBodyGyro-mean()-Z" "STANDING." "8" 0.0843190675616438
"tBodyGyro-std()-X" "STANDING." "8" -0.962254249589041
"tBodyGyro-std()-Y" "STANDING." "8" -0.980417134246575
"tBodyGyro-std()-Z" "STANDING." "8" -0.972820402739726
"tBodyGyroJerk-mean()-X" "STANDING." "8" -0.0987174024657534
"tBodyGyroJerk-mean()-Y" "STANDING." "8" -0.0406573412739726
"tBodyGyroJerk-mean()-Z" "STANDING." "8" -0.0532384453013699
"tBodyGyroJerk-std()-X" "STANDING." "8" -0.981970965890411
"tBodyGyroJerk-std()-Y" "STANDING." "8" -0.991151973150685
"tBodyGyroJerk-std()-Z" "STANDING." "8" -0.986259015753425
"tBodyAccMag-mean()" "STANDING." "8" -0.972607495342466
"tBodyAccMag-std()" "STANDING." "8" -0.972285545479452
"tGravityAccMag-mean()" "STANDING." "8" -0.972607495342466
"tGravityAccMag-std()" "STANDING." "8" -0.972285545479452
"tBodyAccJerkMag-mean()" "STANDING." "8" -0.98596529369863
"tBodyAccJerkMag-std()" "STANDING." "8" -0.986015285890411
"tBodyGyroMag-mean()" "STANDING." "8" -0.963006793150685
"tBodyGyroMag-std()" "STANDING." "8" -0.959797118082192
"tBodyGyroJerkMag-mean()" "STANDING." "8" -0.988685954931507
"tBodyGyroJerkMag-std()" "STANDING." "8" -0.988519665753425
"fBodyAcc-mean()-X" "STANDING." "8" -0.990409919315068
"fBodyAcc-mean()-Y" "STANDING." "8" -0.961239135479452
"fBodyAcc-mean()-Z" "STANDING." "8" -0.975772813972603
"fBodyAcc-std()-X" "STANDING." "8" -0.992789068493151
"fBodyAcc-std()-Y" "STANDING." "8" -0.952911994794521
"fBodyAcc-std()-Z" "STANDING." "8" -0.957216177945206
"fBodyAccJerk-mean()-X" "STANDING." "8" -0.989544971232877
"fBodyAccJerk-mean()-Y" "STANDING." "8" -0.975243689589041
"fBodyAccJerk-mean()-Z" "STANDING." "8" -0.986265653561644
"fBodyAccJerk-std()-X" "STANDING." "8" -0.990287933424657
"fBodyAccJerk-std()-Y" "STANDING." "8" -0.977179032191781
